metro,metro_rank,metro_yoy_pct,metro_dom,metro_ratio,metro_med_price,zip,state,city,address,sale_date,sale_amount,mortgage_amount,cash_sale,beds,baths,sqft,year_built,lot_sqft,attom_id
"Van Wert, OH",2,26.48,43,0.638,181500,45879,OH,PAULDING,"14255 ROAD 126, PAULDING, OH 45879",,,,True,4,,,,,211892919
"Van Wert, OH",2,26.48,43,0.638,181500,45879,OH,PAULDING,"120 S GRANT ST, PAULDING, OH 45879",,,,True,2,,,,,212706003
"Van Wert, OH",2,26.48,43,0.638,181500,45879,OH,PAULDING,"215 N DEWITT ST, PAULDING, OH 45879",,,,True,2,,,,,237487767
"Van Wert, OH",2,26.48,43,0.638,181500,45879,OH,PAULDING,"750 MILLER PARKWAY DR, PAULDING, OH 45879",,,,True,3,,,,,237488059
"Van Wert, OH",2,26.48,43,0.638,181500,45879,OH,PAULDING,"300 S WILLIAMS ST, PAULDING, OH 45879",,,,True,3,,,,,212076955
"Van Wert, OH",2,26.48,43,0.638,181500,45879,OH,PAULDING,"940 W WAYNE ST, PAULDING, OH 45879",,,,True,5,,,,,211666085
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"17674 MOULTON FORT AMANDA RD, WAPAKONETA, OH 45895",,,,True,3,,,,,182752832
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"1205 NAVAJO TRL, WAPAKONETA, OH 45895",,,,True,2,,,,,182756265
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"17674 MOULTON FORT AMANDA RD, WAPAKONETA, OH 45895",,,,True,,,,,,245286123
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"1207 NAVAJO TRL, WAPAKONETA, OH 45895",,,,True,2,,,,,1004560067
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"818 ASTER DR, WAPAKONETA, OH 45895",,,,True,4,,,,,140743688
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"606 HIGHLAND AVE, WAPAKONETA, OH 45895",,,,True,2,,,,,182129393
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"201 E PEARL ST, WAPAKONETA, OH 45895",,,,True,3,,,,,8366932
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"32 KYLE DR, WAPAKONETA, OH 45895",,,,True,3,,,,,28745385
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"602 MURRAY ST, WAPAKONETA, OH 45895",,,,True,4,,,,,146479493
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"306 W PLUM ST, WAPAKONETA, OH 45895",,,,True,3,,,,,23807477
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"819 PRIMROSE DR, WAPAKONETA, OH 45895",,,,True,3,,,,,7638085
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"409 INFIRMARY RD, WAPAKONETA, OH 45895",,,,True,3,,,,,182756287
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"1105 HOLLEY ST, WAPAKONETA, OH 45895",,,,True,3,,,,,36749853
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"814 PRIMROSE DR, WAPAKONETA, OH 45895",,,,True,3,,,,,4925682
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"21263 GUTMAN RD, WAPAKONETA, OH 45895",,,,True,3,,,,,182751176
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"313 W BENTON ST, WAPAKONETA, OH 45895",,,,True,3,,,,,20594115
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"409 S PINE ST, WAPAKONETA, OH 45895",,,,True,3,,,,,3703476
"Van Wert, OH",2,26.48,43,0.638,181500,45895,OH,WAPAKONETA,"601 WARREN ST, WAPAKONETA, OH 45895",,,,True,3,,,,,183498674
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"11450 GAMBLE RD, VAN WERT, OH 45891",,,,True,3,,,,,331865818
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"151 BLAINE ST, VAN WERT, OH 45891",,,,True,3,,,,,304764047
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"624 S SHANNON ST, VAN WERT, OH 45891",,,,True,,,,,,304762461
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"652 N RACE ST, VAN WERT, OH 45891",,,,True,3,,,,,304761724
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"703 PERRY ST, VAN WERT, OH 45891",,,,True,3,,,,,304763120
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"1417 MONTE CARLO DR, VAN WERT, OH 45891",,,,True,3,,,,,304763770
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"115 S VINE ST, VAN WERT, OH 45891",,,,True,2,,,,,304760800
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"12455 FIFE RD, VAN WERT, OH 45891",,,,True,1,,,,,304758422
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"1337 E ERVIN RD, VAN WERT, OH 45891",,,,True,3,,,,,304763021
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"1440 MOBY CT, VAN WERT, OH 45891",,,,True,3,,,,,329721136
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"9833 TUMBLESON RD, VAN WERT, OH 45891",,,,True,6,,,,,304759115
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"11965 DIXON CAVETT RD, VAN WERT, OH 45891",,,,True,2,,,,,304758199
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"509 LEESON AVE, VAN WERT, OH 45891",,,,True,3,,,,,304764832
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"323 GORDON AVE, VAN WERT, OH 45891",,,,True,2,,,,,304765101
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"1236 E ERVIN RD, VAN WERT, OH 45891",,,,True,3,,,,,304767466
"Van Wert, OH",2,26.48,43,0.638,181500,45891,OH,VAN WERT,"633 N WASHINGTON ST, VAN WERT, OH 45891",,,,True,3,,,,,304762294
"Crawfordsville, IN",3,19.45,40,0.719,218000,47952,IN,KINGMAN,"4264 S 430 E, KINGMAN, IN 47952",,,,True,,,,,,325879174
"Crawfordsville, IN",3,19.45,40,0.719,218000,47952,IN,KINGMAN,"300 S 2ND ST, KINGMAN, IN 47952",,,,True,,,,,,215243497
"Crawfordsville, IN",3,19.45,40,0.719,218000,47944,IN,FOWLER,"202 N WASHINGTON AVE, FOWLER, IN 47944",,,,True,3,,,,,211751656
"Crawfordsville, IN",3,19.45,40,0.719,218000,47977,IN,REMINGTON,"309 S OHIO ST, REMINGTON, IN 47977",,,,True,3,,,,,210099789
"Crawfordsville, IN",3,19.45,40,0.719,218000,47977,IN,REMINGTON,"21 W BRUEL ST, REMINGTON, IN 47977",,,,True,3,,,,,210144680
"Crawfordsville, IN",3,19.45,40,0.719,218000,47977,IN,REMINGTON,"102 W VIRGINIA ST, REMINGTON, IN 47977",,,,True,3,,,,,210071607
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1005 S ELM ST, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,212185944
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"2945 N 275 E, CRAWFORDSVILLE, IN 47933",,,,True,4,,,,,214596647
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"302 LINCOLN ST, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,211492510
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"907 TUTTLE AVE, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,214033079
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1448 W 700 N, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,214748049
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1417 W MARKET ST, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,214931628
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"318 LOUISE AVE, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,211152855
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1011 CHAPEL AVE, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,149882778
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"210 E PIKE ST, CRAWFORDSVILLE, IN 47933",,,,True,4,,,,,211828130
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"3907 E 150 S, CRAWFORDSVILLE, IN 47933",,,,True,4,,,,,213082400
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1235 W LINCOLN DR, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,213559831
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1192 W WATSON DR, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,208187648
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1014 WESTWOOD DR, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,214529173
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"1906 TRACTION RD, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,215162358
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"606 N TULIP CT, CRAWFORDSVILLE, IN 47933",,,,True,,,,,,247528045
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"3430 W WELLINGTON BLVD, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,211843781
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"3023 W COUNTRY CLUB RD, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,215672493
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"702 PLEASANT DR, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,211833690
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"320 N ENGLEWOOD DR, CRAWFORDSVILLE, IN 47933",,,,True,2,,,,,212466363
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"2959 W 150 S, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,213494560
"Crawfordsville, IN",3,19.45,40,0.719,218000,47933,IN,CRAWFORDSVILLE,"500 SYCAMORE TRL N, CRAWFORDSVILLE, IN 47933",,,,True,3,,,,,212446620
"State College, PA",4,17.56,19,0.568,416700,16828,PA,CENTRE HALL,"138 E ALLISON ST, CENTRE HALL, PA 16828",,,,True,2,,,,,211138003
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"758 RUNVILLE RD, BELLEFONTE, PA 16823",,,,True,2,,,,,144095861
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"220 N WILSON ST, BELLEFONTE, PA 16823",,,,True,2,,,,,533752
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"117 HANCOCK RD, BELLEFONTE, PA 16823",,,,True,4,,,,,214773637
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"540 VALENTINE ST, BELLEFONTE, PA 16823",,,,True,3,,,,,211492121
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"1114 W SPRINGFIELD DR, BELLEFONTE, PA 16823",,,,True,3,,,,,214541069
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"282 TIMBERTON CIR, BELLEFONTE, PA 16823",,,,True,4,,,,,233839724
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"705 E BISHOP ST, BELLEFONTE, PA 16823",,,,True,3,,,,,212459766
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"245 ARCHERS GLEN CIR, BELLEFONTE, PA 16823",,,,True,2,,,,,213811616
"State College, PA",4,17.56,19,0.568,416700,16823,PA,PLEASANT GAP,"173 1ST AVE, PLEASANT GAP, PA 16823",,,,True,2,,,,,233838360
"State College, PA",4,17.56,19,0.568,416700,16823,PA,PLEASANT GAP,"175 1ST AVE, PLEASANT GAP, PA 16823",,,,True,2,,,,,233841034
"State College, PA",4,17.56,19,0.568,416700,16823,PA,PLEASANT GAP,"117 S MAIN ST, PLEASANT GAP, PA 16823",,,,True,3,,,,,233849716
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"574 BUFFALO RUN RD, BELLEFONTE, PA 16823",,,,True,3,,,,,214454822
"State College, PA",4,17.56,19,0.568,416700,16823,PA,PLEASANT GAP,"161 GWENEDD LN, PLEASANT GAP, PA 16823",,,,True,3,,,,,329565204
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"744 RUNVILLE RD, BELLEFONTE, PA 16823",,,,True,3,,,,,22100107
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"115 UPPER GYP RD, BELLEFONTE, PA 16823",,,,True,3,,,,,214454819
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"113 BILBERRY CIR, BELLEFONTE, PA 16823",,,,True,,,,,,324992460
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"445 HOLMES ST, BELLEFONTE, PA 16823",,,,True,3,,,,,24117403
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"187 ROSEHILL DR, BELLEFONTE, PA 16823",,,,True,3,,,,,326823443
"State College, PA",4,17.56,19,0.568,416700,16823,PA,BELLEFONTE,"164 MEADOW LN, BELLEFONTE, PA 16823",,,,True,3,,,,,28481176
"State College, PA",4,17.56,19,0.568,416700,16823,PA,PLEASANT GAP,"120 HIGHPOINT PARK DR, PLEASANT GAP, PA 16823",,,,True,3,,,,,336026114
"State College, PA",4,17.56,19,0.568,416700,16827,PA,BOALSBURG,"154 FAITH CIR, BOALSBURG, PA 16827",,,,True,3,,,,,214585863
"State College, PA",4,17.56,19,0.568,416700,16827,PA,BOALSBURG,"211 MILLER LN, BOALSBURG, PA 16827",,,,True,3,,,,,233843082
"State College, PA",4,17.56,19,0.568,416700,16827,PA,BOALSBURG,"311 DEREK DR, BOALSBURG, PA 16827",,,,True,3,,,,,324993863
"State College, PA",4,17.56,19,0.568,416700,16827,PA,BOALSBURG,"160 BEACON CIR, BOALSBURG, PA 16827",,,,True,3,,,,,208365606
"State College, PA",4,17.56,19,0.568,416700,16827,PA,BOALSBURG,"130 ASPEN DR, BOALSBURG, PA 16827",,,,True,5,,,,,211944458
"State College, PA",4,17.56,19,0.568,416700,16827,PA,BOALSBURG,"180 DEREK DR, BOALSBURG, PA 16827",,,,True,4,,,,,324993855
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"148 W PROSPECT AVE, STATE COLLEGE, PA 16801",,,,True,4,,,,,210842866
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"456 E BEAVER AVE APT 506, STATE COLLEGE, PA 16801",,,,True,1,,,,,233852706
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"3296 SHELLERS BND UNIT 144, STATE COLLEGE, PA 16801",,,,True,3,,,,,213775474
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"341 KOEBNER CIR, STATE COLLEGE, PA 16801",,,,True,3,,,,,213900412
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"130 OAK POINTE CIR, STATE COLLEGE, PA 16801",,,,True,6,,,,,233848362
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"305 VILLAGE HEIGHTS DR APT 124, STATE COLLEGE, PA 16801",,,,True,2,,,,,233848364
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"142 APPLE VIEW DR, STATE COLLEGE, PA 16801",,,,True,3,,,,,334078337
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"2079 PINE CLIFF RD, STATE COLLEGE, PA 16801",,,,True,4,,,,,214901583
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"239 S BARNARD ST, STATE COLLEGE, PA 16801",,,,True,3,,,,,233854767
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"130 W WHITEHALL RD, STATE COLLEGE, PA 16801",,,,True,3,,,,,144923317
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"806 STRATFORD DR APT 33, STATE COLLEGE, PA 16801",,,,True,1,,,,,233846474
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"2510 BUCHENHORST RD, STATE COLLEGE, PA 16801",,,,True,3,,,,,3889068
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"3102 SHELLERS BND, STATE COLLEGE, PA 16801",,,,True,6,,,,,233850333
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"179 APPLE VIEW DR, STATE COLLEGE, PA 16801",,,,True,5,,,,,334078347
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"229 IVY HILL DR, STATE COLLEGE, PA 16801",,,,True,5,,,,,233856129
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"198 ABERDEEN LN, STATE COLLEGE, PA 16801",,,,True,4,,,,,233847641
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"132 QUINCY AVE, STATE COLLEGE, PA 16801",,,,True,3,,,,,211269242
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"424 HOMAN AVE, STATE COLLEGE, PA 16801",,,,True,5,,,,,233846767
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"1105 OUTER DR, STATE COLLEGE, PA 16801",,,,True,5,,,,,210889229
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"500 E HAMILTON AVE, STATE COLLEGE, PA 16801",,,,True,7,,,,,233846261
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"1205 W COLLEGE AVE, STATE COLLEGE, PA 16801",,,,True,3,,,,,329565337
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"458 E COLLEGE AVE, STATE COLLEGE, PA 16801",,,,True,1,,,,,233845827
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"308 MADISON ST, STATE COLLEGE, PA 16801",,,,True,4,,,,,214563386
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"305 S BURROWES ST, STATE COLLEGE, PA 16801",,,,True,3,,,,,233851772
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"212 SENECA CIR, STATE COLLEGE, PA 16801",,,,True,4,,,,,210821770
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"185 WILTREE CT, STATE COLLEGE, PA 16801",,,,True,3,,,,,211735511
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"131 E WHITEHALL RD, STATE COLLEGE, PA 16801",,,,True,2,,,,,233855048
"State College, PA",4,17.56,19,0.568,416700,16801,PA,STATE COLLEGE,"230 BANYAN DR, STATE COLLEGE, PA 16801",,,,True,4,,,,,305467575
"State College, PA",4,17.56,19,0.568,416700,16870,PA,PORT MATILDA,"95 GREENMEADOW LN, PORT MATILDA, PA 16870",,,,True,4,,,,,215215856
"State College, PA",4,17.56,19,0.568,416700,16870,PA,PORT MATILDA,"11 HEMLOCK DR, PORT MATILDA, PA 16870",,,,True,3,,,,,215099839
"State College, PA",4,17.56,19,0.568,416700,16870,PA,PORT MATILDA,"145 MARION WAY, PORT MATILDA, PA 16870",,,,True,5,,,,,334078143
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"24 WILTS LN, STATE COLLEGE, PA 16803",,,,True,4,,,,,212369888
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"633 W HILLSIDE AVE, STATE COLLEGE, PA 16803",,,,True,2,,,,,215952896
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"1321 DEERFIELD DR, STATE COLLEGE, PA 16803",,,,True,4,,,,,19236071
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"366 STROUSE AVE, STATE COLLEGE, PA 16803",,,,True,3,,,,,33395899
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"637 CRANDALL DR, STATE COLLEGE, PA 16803",,,,True,2,,,,,233839803
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"631 FAIRWAY RD, STATE COLLEGE, PA 16803",,,,True,4,,,,,210272695
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"146 HAVERFORD CIR, STATE COLLEGE, PA 16803",,,,True,3,,,,,213470279
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"1141 W AARON DR APT D, STATE COLLEGE, PA 16803",,,,True,3,,,,,233842880
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"1765 CAMBRIDGE DR, STATE COLLEGE, PA 16803",,,,True,4,,,,,211550052
"State College, PA",4,17.56,19,0.568,416700,16803,PA,STATE COLLEGE,"257 OAKWOOD AVE, STATE COLLEGE, PA 16803",,,,True,3,,,,,212867552
"State College, PA",4,17.56,19,0.568,416700,16844,PA,JULIAN,"1477 STEELE HOLLOW RD, JULIAN, PA 16844",,,,True,3,,,,,140283681
"State College, PA",4,17.56,19,0.568,416700,16820,PA,AARONSBURG,"129 E DUNCAN ST, AARONSBURG, PA 16820",,,,True,3,,,,,210578523
"Lebanon, PA",5,17.54,31,0.569,353750,17038,PA,JONESTOWN,"190 TWIN CREEKS DR, JONESTOWN, PA 17038",,,,True,3,,,,,212650513
"Lebanon, PA",5,17.54,31,0.569,353750,17038,PA,JONESTOWN,"308 SWATARA CREEK DR, JONESTOWN, PA 17038",,,,True,3,,,,,212650531
"Lebanon, PA",5,17.54,31,0.569,353750,17038,PA,JONESTOWN,"1435 SUEDBERG RD, JONESTOWN, PA 17038",,,,True,4,,,,,212609122
"Lebanon, PA",5,17.54,31,0.569,353750,17038,PA,JONESTOWN,"300 W MARKET ST, JONESTOWN, PA 17038",,,,True,2,,,,,211629869
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"1240 COLEBROOK RD, LEBANON, PA 17042",,,,True,2,,,,,213594411
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"241 S 6TH ST, LEBANON, PA 17042",,,,True,2,,,,,214183429
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"2109 FONDERWHITE RD, LEBANON, PA 17042",,,,True,4,,,,,208369225
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"326 S 3RD AVE, LEBANON, PA 17042",,,,True,2,,,,,213789747
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"1275 MARION DR, LEBANON, PA 17042",,,,True,3,,,,,215224875
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"38 PALMER ST, LEBANON, PA 17042",,,,True,3,,,,,324852145
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"215 VILLAGE DR, LEBANON, PA 17042",,,,True,3,,,,,14363193
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,CLEONA,"409 E CHESTNUT ST, CLEONA, PA 17042",,,,True,2,,,,,211053460
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"209 PERSHING AVE, LEBANON, PA 17042",,,,True,3,,,,,210772012
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"313 PARK AVE, LEBANON, PA 17042",,,,True,3,,,,,54502791
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"706 BROOKSIDE LN, LEBANON, PA 17042",,,,True,4,,,,,18840391
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"204 S 9TH ST, LEBANON, PA 17042",,,,True,3,,,,,142127427
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"757 LAKE DR, LEBANON, PA 17042",,,,True,4,,,,,210258919
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"51 S 19TH ST, LEBANON, PA 17042",,,,True,2,,,,,213060381
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"613 BYLER CIR, LEBANON, PA 17042",,,,True,,,,,,333859798
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"2300 PRESCOTT RD, LEBANON, PA 17042",,,,True,2,,,,,140137310
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"419 UNION ST, LEBANON, PA 17042",,,,True,2,,,,,215275131
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"204 BURD COLEMAN RD, LEBANON, PA 17042",,,,True,2,,,,,212165595
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"915 WALNUT ST, LEBANON, PA 17042",,,,True,3,,,,,142182219
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,CLEONA,"401 W LOCUST ST, CLEONA, PA 17042",,,,True,2,,,,,208592132
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"515 PERSHING AVE, LEBANON, PA 17042",,,,True,3,,,,,208368529
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"609 S 6TH ST, LEBANON, PA 17042",,,,True,2,,,,,210406340
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"456 E ELM ST, LEBANON, PA 17042",,,,True,3,,,,,213521870
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"1815 LARCH CIR, LEBANON, PA 17042",,,,True,4,,,,,210343834
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"1505 POPLAR ST, LEBANON, PA 17042",,,,True,3,,,,,211145874
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"900 S 1ST AVE, LEBANON, PA 17042",,,,True,2,,,,,213311147
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"506 E WALNUT ST, LEBANON, PA 17042",,,,True,2,,,,,214553965
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"7 FINCH DR, LEBANON, PA 17042",,,,True,4,,,,,252665464
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"39 MINE RD, LEBANON, PA 17042",,,,True,3,,,,,146266980
"Lebanon, PA",5,17.54,31,0.569,353750,17042,PA,LEBANON,"1326 FONDERWHITE RD, LEBANON, PA 17042",,,,True,3,,,,,213779532
